3.075044483031252017e-15,1.652220461140219143e-12,9.043643611761353895e-11,5.607418174236045161e-08,1.930529606397612952e-06,1.321785362051741686e-06,1.752144385136489291e-07,9.823264690567157231e-07,1.634547608375669370e-09,5.742328568203447503e-08,8.955434793733729748e-08,6.246979182833456434e-07,5.115142798217675590e-08,7.914604225334187504e-07,3.239201760152354836e-07,3.532889536472794134e-08,1.387234860317221319e-08,6.294119714311818825e-08,1.243573706233291887e-07,2.299873784750161576e-07,5.311276822794752661e-07,1.979520014572244690e-08,1.268018650080193765e-07,1.534471572028905939e-08,7.779344457503611920e-08,4.579502110857447406e-09,4.635965922261675587e-07,2.392302000941981532e-08,2.693131477826682385e-07,6.277137032384416671e-08,7.619446407147734135e-09,7.160910087122829282e-09,3.585369654501846526e-07,9.732734724821057171e-07,6.540821356759707328e-11,2.144314379393108538e-07,1.193189120840543183e-07,2.485545458341675840e-08,8.583682387097724131e-08,3.049788119824370369e-07,3.746912469182461791e-08,5.122289508108224254e-07,1.344986060303199338e-07,1.937033005106059136e-07,1.253992643057699752e-08,2.930084264107790659e-08,8.040137231546395924e-07,2.341925664950395003e-06,4.378518951853038743e-06,1.693793549861766223e-08,5.892929948458913714e-07,5.636720246116055932e-08,1.778704046273560380e-07,2.673023118404671550e-07,2.678758619367727078e-07,1.425340911964667612e-07,5.656661627995163144e-08,1.275674605949461693e-07,2.477025251579334508e-09,2.000506071908603190e-08,1.692467277436549011e-09,6.522214990312136251e-10,5.686337511967565206e-10,1.104159075282495905e-08,1.468428045825476147e-09,1.047324538205884892e-08,9.237668269213017425e-11,3.453433095046420931e-10,2.127819254127416571e-09,1.292158824384159743e-09,9.537782785784543194e-10,1.048377606949202345e-09,8.109738575123870419e-11,3.862103414853379491e-10,2.318875091944505584e-10,3.500466930206336258e-11,2.219767980538023266e-10,3.367004175469645588e-10,4.625388072554414975e-09,9.268003031692728655e-11,2.631057816060433652e-09,9.380312082640784865e-10,4.357376502785924267e-16,3.722186725507725669e-10,2.767835405315111075e-10,1.518351222529190636e-09,2.863982162537581644e-09,3.191160391491365544e-10,1.026890856792306295e-07,4.432159528278134530e-08,3.577928842091182560e-09,4.198481917683238862e-07,2.632239315403239743e-09,4.511581508381823369e-08,4.335662495691394724e-08,1.703434371336243203e-08,2.277670887451677117e-07,4.345208637346331670e-08,1.168084509117761627e-07,3.265781955974489392e-08,4.851530732707942661e-08,8.210403734665305819e-08,2.220795630725191927e-10,1.175857899937682305e-08,1.303351426784615796e-09,5.789090873342672694e-10,3.473877852044893189e-09,5.211375168207021957e-12,1.937819904540560856e-09,5.953899595567690994e-10,8.119875882783844645e-10,5.969961192064943134e-10,2.680100585905620392e-10
2.003371886599329211e-16,1.580054281857812271e-10,1.138315383286681026e-06,1.465215405005437788e-06,7.287080734386108816e-07,2.675378425465169130e-07,1.142531846909378146e-08,1.808286640425649239e-07,8.080399283016959089e-08,3.234004175567406492e-09,1.669252180924729601e-09,2.208454752405941690e-08,6.869678603749207468e-09,4.137809028748051787e-08,4.184201785051300249e-08,8.386737526677734422e-09,4.115301432960905004e-09,6.005306474321514543e-09,2.002253252086916291e-09,3.420228367190247809e-08,5.617933851453926763e-08,1.396671667208693179e-09,1.531222082462591061e-08,1.090527756986148233e-08,1.333955701454669907e-08,1.426458284825571354e-09,3.085483513132203370e-08,1.818048378510184193e-09,1.507513402998483798e-08,1.154087225785360715e-08,6.055584478303899232e-09,1.912228597689136222e-09,8.731014133900316665e-08,3.306671771952096606e-07,7.016845415819261689e-08,3.111578195102993050e-08,1.112825529503425059e-07,9.460308092457125895e-09,1.450238329425701522e-08,7.242422839226492215e-08,1.387578496547803297e-08,7.002889645946197561e-08,5.077078313320271263e-08,1.789284831410498100e-09,1.601899057845912466e-08,6.114067474527473678e-09,4.720347533293534070e-06,6.929061783012002707e-06,3.752670181711437181e-06,3.444242565819877200e-06,2.547064013924682513e-06,2.226172227892675437e-06,1.660472662479151040e-06,1.742322069731017109e-06,7.499273237954184879e-07,5.688131636816251557e-07,2.580823377229535254e-07,8.932387629556615138e-08,1.023008096012745227e-07,5.955784843081346480e-08,4.653294993772760790e-08,2.794938858130535664e-08,1.820789385931220750e-08,1.477173938724263280e-10,3.772054224526755206e-09,2.315399427743614069e-09,7.373721633285867938e-10,1.059229037814191088e-09,3.534686099371242562e-09,2.874364080085456408e-09,2.317358110959233386e-10,7.381625310998174427e-10,6.025616672289402231e-10,2.496390594242114958e-10,1.091443158074412167e-09,1.675009436707952659e-10,6.958695841774442670e-10,1.579183561695174376e-09,3.198888487432327565e-09,4.175369494596736786e-10,2.276059340999836422e-09,5.838955985382199287e-10,2.195591486398029701e-09,1.168638408266531314e-09,5.699369309830615293e-10,1.137441696386076728e-09,2.626595885235616379e-10,3.288384564648083597e-10,2.147276489949945244e-07,1.680444654539314797e-07,1.143585048879458554e-08,3.320189279065743904e-08,7.946684199566789175e-09,8.545374896584689850e-08,9.711340176465910190e-09,1.188367737547935121e-10,1.761819845569334575e-08,2.508125707123554093e-09,1.158047524540961604e-08,6.970636512448891153e-09,2.024923517751631152e-08,1.211487532515320709e-08,3.656671188068116862e-09,4.504336070798586888e-10,2.788744513093632804e-10,1.468261207060450602e-10,2.671957932687263337e-10,6.878896757767094527e-12,6.450813216929418559e-10,1.247783959490433858e-10,1.312293468336278579e-10,2.880431726470789044e-10,5.395272770214454283e-11
6.710933514999454629e-17,9.916456544800666961e-10,2.758054051810177043e-06,4.253134648024570197e-06,8.467455927529954351e-07,5.227948349784128368e-07,9.509960250397853088e-07,9.540131031826604158e-07,5.572629220296221320e-07,4.212634223677014234e-07,5.432823968476441223e-07,5.720859803659550380e-07,5.071291298008873127e-07,3.389739617887244094e-07,9.997412320217335946e-08,1.232983315446745110e-08,1.290815809795731184e-08,3.432277750903267588e-08,2.307022661796054308e-08,1.072567012982972301e-08,2.305417368120288302e-08,9.365469821887018043e-08,9.868687556036093156e-08,6.376791095163980572e-09,1.449756670268698144e-08,1.231026725001527211e-09,1.230537449714574905e-08,4.770223327454914397e-09,1.541399896609618736e-08,5.911472977793152950e-10,3.162396566835923295e-08,2.186740921672480908e-08,4.430943434385881119e-08,8.334021117661905009e-07,1.645858446863712743e-06,2.755841478574438952e-06,2.054283868346828967e-06,7.298688728951674420e-07,6.094318791838304605e-07,8.381001634916174226e-07,1.137900994763185736e-06,1.190494799629959743e-06,9.060197498911293224e-07,4.251699863289104542e-07,1.294010729679939686e-07,3.086646529482095502e-07,3.487515414235531352e-06,2.636645876918919384e-05,5.553153823711909354e-05,3.021105112566147000e-05,1.792450348148122430e-05,9.291277820011600852e-06,1.061736202245811000e-05,1.099390283343382180e-05,9.355057954962830991e-06,3.651629185696947388e-06,1.700077632449392695e-06,1.224653374265471939e-06,1.048097374223289080e-06,3.846260199225071119e-07,9.607911266584778787e-08,2.751339138740149792e-07,1.520323138493040460e-07,2.669482057626737515e-08,2.577388613644870929e-08,4.002431452931887179e-08,7.560395864913971309e-09,3.785229196751060954e-08,5.423961368933305494e-08,2.116871478108350857e-08,3.762099076709546353e-09,9.756120356030351104e-10,6.045564937551262119e-09,1.757791956435994507e-08,1.406039018547744490e-08,1.219407241848102785e-08,1.469060428860302636e-09,7.114512090566904590e-09,2.464394377454937057e-08,5.085109577862567676e-08,4.195289093900100852e-08,2.411262833845739806e-08,1.309705233154545567e-08,2.916639596506342968e-09,1.179377218107902081e-08,1.628775336826038256e-08,1.265956672824586349e-08,5.197675068124851805e-10,1.036588741953892168e-06,1.606839532541926019e-06,1.354853907287179027e-06,6.033444037711888086e-07,8.107978715088393074e-07,6.737593025718524586e-07,3.144599531879066490e-07,1.171263050991910859e-07,1.995970251300605014e-07,2.082273056203121087e-07,1.701192218206415419e-07,1.648412677468513721e-07,1.015094994727405719e-07,1.634866997335393535e-08,3.607610210565326270e-08,5.779031697628056463e-10,2.929494424819267806e-10,7.661295486904862173e-10,3.204723431071698769e-10,2.341325744392719344e-10,1.881019562333108297e-09,1.696299656295252589e-09,4.750009274800959247e-10,2.322940506616077982e-09,1.084116796334910759e-09
3.048959944601878228e-16,2.333750304117643282e-09,5.954790594842052087e-06,4.727120085590286180e-06,2.752205773504101671e-06,4.980845005775336176e-06,6.784970310036442243e-07,1.071907604455191176e-06,2.104044511952452012e-07,2.061579635892485385e-07,8.888465004019963089e-07,3.394656289401609683e-07,1.637290552025660872e-07,2.737051261192391394e-07,1.213144997791459900e-07,4.622366986950510181e-07,3.414563991555041866e-07,2.993766088366101030e-07,2.588193126484839013e-07,9.827132885220635217e-08,1.338702304565231316e-07,2.969403567476547323e-07,1.652799426210549427e-07,1.364237220968789188e-07,1.713662953761740937e-07,1.773112217051675543e-07,1.436022643019896350e-07,1.326380640875868266e-07,1.797010469317683601e-07,1.213851419379352592e-07,1.893850054557333351e-07,2.183374903097501374e-07,2.870092430384829640e-07,1.925330366248090286e-07,2.667719854798633605e-06,9.630103932067868300e-07,2.883495824335113866e-07,9.161362868326250464e-07,6.337877493933774531e-07,7.005820634731207974e-07,5.749259912590787280e-07,4.606283425800938858e-07,4.602013348176114960e-07,2.430980714507313678e-07,3.761997220408375142e-07,2.649638190632686019e-06,5.848664386576274410e-06,4.344938133726827800e-05,1.842216806835494936e-05,3.202753578079864383e-05,2.940549165941774845e-05,2.482790114299859852e-05,1.863685429270844907e-05,1.872238135547377169e-05,9.865898391581140459e-06,4.993473794456804171e-06,2.864743919417378493e-06,2.581585476946202107e-06,1.472372673561039846e-06,9.102733429244835861e-07,8.403061997341865208e-07,1.310641408736046287e-07,1.068369002155122871e-07,8.484470725989012863e-08,3.223197353463547188e-08,5.199047592441274901e-08,2.728940806662194518e-08,1.786638925693750934e-08,1.704223318022002331e-09,3.878674714741237040e-09,7.571195226319105132e-09,1.312826403143674270e-09,9.859108196508259425e-09,1.193104814944945247e-08,1.479731537301631761e-08,4.341833559351471195e-09,6.587402845426026943e-11,7.570981175319957401e-09,2.657867703703686857e-09,2.242612318070769106e-08,9.764439923287682177e-09,3.354886501938381116e-08,1.270112370832521265e-08,2.419478839499333844e-08,9.111418286522621202e-09,1.710588470871243771e-08,3.393086922542920547e-09,3.626802635992021351e-09,4.074733169545652345e-06,1.740890525070426520e-06,2.427176752917148406e-07,3.608673466715117684e-07,7.097612808593112277e-08,6.381102934938098770e-08,3.889104149834565760e-08,4.220281368816358736e-07,6.491283954801474465e-08,6.355183934658725775e-09,9.554791802202089457e-08,2.553998124099621236e-09,6.113976525057296385e-08,5.583843432077628677e-08,4.407603881873001228e-08,1.943753602517972467e-09,1.833941554174600697e-09,3.734953679668251425e-09,5.472157171837466194e-10,3.135935677800461008e-10,5.928067065008590930e-11,2.809321386632035455e-10,6.665207497036362838e-09,2.203380949916677878e-10,3.480315369230879696e-09
4.523671040249012832e-16,2.535884613408256882e-09,8.414485819230321795e-06,9.494245023233816028e-05,9.075104753719642758e-05,2.896020669140852988e-05,2.312907417945098132e-05,2.355388824071269482e-05,3.347650999785400927e-05,3.156917591695673764e-05,1.471551422582706437e-05,1.244296072400175035e-05,1.521942522231256589e-05,1.475906174164265394e-05,1.510446963948197663e-05,1.090546720661222935e-05,7.424110663123428822e-06,6.710335128445876762e-06,8.672979674884118140e-06,1.039969447447219864e-05,9.018021955853328109e-06,6.485520316346082836e-06,6.256046162889106199e-06,6.596957518922863528e-06,6.740287972206715494e-06,6.135740932222688571e-06,6.660389317403314635e-06,7.229529273899970576e-06,6.950309398234821856e-06,6.359996859828243032e-06,6.705080977553734556e-06,7.152659236453473568e-06,7.932254447950981557e-06,1.754346340021584183e-05,1.041270024870755151e-05,3.692095333462930284e-06,4.148253992752870545e-06,1.205433090945007280e-05,3.872095021506538615e-06,7.607703082612715662e-06,7.593716418341500685e-06,1.028758197207935154e-05,8.158675882441457361e-06,5.481640528159914538e-06,9.440233952773269266e-06,1.004944692795106675e-06,1.113868711399845779e-05,4.515541877481155097e-05,1.945700932992622256e-05,1.856960238910687622e-06,3.762864025702583604e-06,9.963378943211864680e-06,1.110392895498080179e-05,4.918354989058570936e-06,1.757004611135926098e-06,2.859392225218471140e-06,1.103917838918277994e-06,4.259417437424417585e-06,2.682544845811207779e-06,1.563195610287948512e-06,2.059103536566908588e-07,2.416607287614169763e-07,3.424993622047622921e-07,2.251392743346514180e-07,7.802096035902650328e-08,1.137605352141690673e-07,1.025255471631680848e-07,5.050969775766134262e-08,3.049106211960861401e-08,3.138503856803254166e-08,4.037593015482343617e-08,2.033820756253135187e-08,1.153577589008136783e-08,3.650741264848988976e-09,3.408067827948002559e-09,4.935650999016161222e-09,3.463533104763882875e-08,4.692648047921466059e-08,1.464334342671236300e-08,9.220566532519569591e-09,1.068279775751079796e-08,1.196604593189931620e-08,1.485803258205464772e-09,3.347389210262008419e-08,3.512794721771683726e-09,3.614611188140770537e-08,9.481846419134853932e-09,4.478220105852415145e-08,8.122688996081706136e-06,8.053457349888049066e-06,8.374016715606558137e-07,1.756706865307933185e-06,2.604725750643410720e-07,1.462684622310916893e-06,1.723516675156133715e-06,3.659463843064258981e-09,7.898716489762591664e-07,2.739308513355354080e-07,4.594421909587254049e-07,6.335380930977407843e-07,3.049288466172583867e-07,1.087536531940713758e-07,2.026514209774177289e-07,7.167827220655453857e-08,1.975595509406957717e-08,1.616149214456186201e-09,1.601968158126965136e-08,2.101617191385685146e-08,9.168061865238996688e-09,7.692817050042322080e-09,1.247996928022132579e-09,1.042192909750383478e-08,1.440404950869833556e-08
2.099770985790667022e-16,1.054007658929378977e-09,5.020558546675601974e-06,2.200879862357396632e-05,3.272676258347928524e-05,2.070325535896699876e-05,6.973006293264916167e-06,3.606989139370853081e-06,3.995412953372579068e-06,6.232904524949844927e-06,8.138164048432372510e-06,6.044833298801677302e-06,4.399435965751763433e-06,4.350116796558722854e-06,4.520515631156740710e-06,4.183827968518016860e-06,3.425200247875181958e-06,2.694993099794373848e-06,2.769995717244455591e-06,2.492231942596845329e-06,2.476026793374330737e-06,2.696675210245302878e-06,2.710450644372031093e-06,2.761408495643991046e-06,2.392384658378432505e-06,2.008182264034985565e-06,1.826956122386036441e-06,1.811667857509746682e-06,2.153991317754844204e-06,2.484815922798588872e-06,2.688770109671168029e-06,2.623407681312528439e-06,2.363784915360156447e-06,1.266196818505704869e-06,1.669934863457456231e-05,1.824002652028866578e-06,1.306727153860265389e-05,1.485620426677769501e-08,1.162622174888383597e-05,2.220268925157142803e-06,7.014573839114746079e-06,5.443285772344097495e-06,5.328096904122503474e-06,1.001257351163076237e-05,2.117647909471997991e-06,5.841257461725035682e-06,9.443584758628276177e-07,3.875502443406730890e-05,2.913108255597762764e-05,1.213841005665017292e-05,3.754195859073661268e-06,1.179743776447139680e-05,2.202249561378266662e-06,2.296190132256015204e-06,5.642238647851627320e-06,8.553049042347993236e-07,7.319028100027935579e-06,7.762559448565298226e-07,6.748937266820576042e-06,1.194696963580099691e-08,2.884203240682836622e-07,1.343195492609083885e-07,8.152721164833565126e-08,1.925761061727371271e-08,4.566603450939510367e-08,7.564815973637450952e-08,5.180678641636404791e-08,8.946908280904608546e-08,5.529457780539814848e-08,4.148396826053613040e-08,1.571663155175428983e-08,6.087736892368411645e-08,7.291766634942575820e-10,8.235387483068734582e-09,2.228229822875960053e-10,2.447324787269167246e-09,4.164581213217388722e-08,4.903352035512398288e-08,8.273402585246003582e-08,7.501576959612066275e-08,6.121910445244793664e-08,1.302309442507976200e-07,9.948949752924818313e-08,9.816780988103346317e-08,1.425418219014318311e-07,1.158939184620066953e-07,1.304372432286982075e-07,2.237611056443711277e-07,1.289022929995553568e-05,2.727229002630338073e-05,1.917482768476475030e-05,7.385765911749331281e-06,4.322824679547920823e-06,1.092664933821652085e-05,8.407749191974289715e-06,4.922790139971766621e-06,5.034514288126956671e-06,9.300323654315434396e-06,6.700827270833542570e-06,4.842875114263733849e-06,7.462394933099858463e-06,5.748161584051558748e-06,1.629776534173288383e-06,4.387732417399092810e-07,2.910105934006423922e-07,2.125108693462607334e-07,1.020049111843945866e-07,9.781987841961381491e-08,1.556991264806129038e-07,7.451029659932828508e-08,3.629568112728520646e-08,5.716987061532563530e-08,1.555437201261611335e-08
3.207804554324263079e-18,7.158822146191567981e-11,1.103915224121010397e-06,1.930665575855528004e-06,5.006855644751340151e-06,1.813724452404130716e-06,2.410458534995996160e-07,2.831645247169944923e-07,1.373513100588752422e-06,2.557831521698972210e-06,2.226931883342331275e-06,1.111424353439360857e-06,4.047981008170609130e-07,2.540758430313871941e-07,6.901683491378207691e-07,1.280003289139131084e-06,1.330432837676198687e-06,1.120696651923935860e-06,5.885337373001675587e-07,1.553179203028776101e-07,1.022276308049185900e-07,4.437099221377138747e-07,8.836621532282151747e-07,1.054184622262255289e-06,9.290882303503167350e-07,4.481441919779172167e-07,7.907872401347049163e-08,6.686727260785119142e-08,4.630043690667662304e-07,9.080217751034069806e-07,1.043411430146079510e-06,8.556639272683241870e-07,4.548908236756687984e-07,1.493350850978458766e-06,1.355966560367960483e-06,2.327587026229593903e-06,4.054632825045700883e-07,7.141301921365084127e-06,7.065610816425760277e-07,3.861684035655343905e-06,2.463166310917586088e-06,2.029912593570770696e-06,4.571225872496142983e-06,1.457864414078358095e-06,4.707543666881974787e-06,1.955409913989569759e-07,1.460864859836874530e-05,5.560101499213487841e-07,1.822527519834693521e-05,2.179796410928247496e-06,1.320714454777771607e-05,1.051707982924199314e-07,9.916396265907678753e-06,6.043588314241787884e-07,7.551655926363309845e-06,3.205311941201216541e-06,4.541837370197754353e-06,4.098727004020474851e-06,3.324938916193787009e-06,2.192684149804335902e-07,4.600068450599792413e-07,2.277731958599815698e-08,7.620252517881453969e-08,3.049038799218806162e-09,1.098187354386936931e-07,1.167228269594033918e-08,8.482170699153357418e-08,1.999334031665966904e-08,6.949955633217541617e-08,1.040741182123383624e-08,3.330830011805119284e-08,5.322120522066597914e-09,2.497370843457247247e-08,3.005566240332768757e-09,7.939267021583873429e-09,4.215852944522424650e-10,5.717911477631787420e-09,5.300976013700164913e-08,4.235750949987959757e-08,2.255460351818783238e-08,8.852561705907646683e-08,2.515373864753200905e-08,1.115930672312970273e-07,4.191035074541105132e-08,1.023536029265414982e-07,6.982227773733029608e-08,8.645147175911915838e-08,1.366880013620175305e-07,3.300066055089700967e-06,6.353100161504698917e-06,3.346889116073725745e-06,4.632754098565783352e-06,5.604655598290264606e-06,3.422069312364328653e-06,5.086285909783327952e-06,2.988200549225439318e-06,4.854823600908275694e-06,3.759562559935147874e-06,4.045163223054260015e-06,3.620087454692111351e-06,4.332252046879148111e-06,2.306222313563921489e-06,9.453660254621354397e-07,2.664475005076383241e-07,9.586436533481901279e-08,6.778625305514651700e-08,7.877493857222361839e-08,7.447398786553094396e-08,6.314602529755575233e-08,6.814264708054906805e-08,3.039842866314756975e-08,2.549848510113861266e-08,2.319112546445012413e-08
1.957168356908975263e-16,1.214162215212866158e-09,8.983330985756765585e-07,2.418126769043738022e-06,3.546716698110685684e-06,7.590391533085494302e-07,5.110453002998838201e-07,4.346171351699013030e-07,1.953792661879560910e-06,3.312182116133044474e-06,2.423060323053505272e-06,1.534320858809223864e-06,7.246612767630722374e-07,4.189145670352445450e-07,1.039855646922660526e-06,1.722600359244097490e-06,1.901449763863638509e-06,1.744600922393146902e-06,1.128445205722528044e-06,4.720532160717993975e-07,4.439187648586084833e-07,8.683862802172370721e-07,1.440824348719615955e-06,1.659265763009898365e-06,1.438488766325463075e-06,8.599487273386330344e-07,4.744304078485583887e-07,4.167168015101196943e-07,7.887559263508592267e-07,1.300918256674776785e-06,1.490505610490799882e-06,1.210745040225447156e-06,6.337626246022409759e-07,4.739232295492001867e-08,1.156220264419971500e-06,2.594644683995284140e-06,6.194433694872714113e-07,2.910969669756013900e-06,4.753055691253393888e-07,8.140807494783075526e-07,7.634300231984525453e-07,2.170775781351608202e-09,1.799122628654004075e-06,6.632540703321865294e-07,2.148162820958532393e-06,6.583300091733690351e-06,7.226713933050632477e-06,1.592759508639574051e-05,3.316466290925745852e-06,5.868163952982285991e-06,1.451929279028263409e-06,2.281300339745939709e-06,1.610879962754552253e-06,9.909124401019653305e-07,9.030232916984459735e-08,3.576383733161492273e-06,1.273364205189864151e-06,4.821887159778270870e-06,1.846374857450427953e-06,5.870639938621025067e-07,1.021559015157436079e-07,1.093044588174052478e-07,1.432862983818949942e-08,1.663705084808952961e-08,1.725667075902492797e-08,2.857166725434012733e-09,5.063776065128422488e-09,2.499439766268096719e-08,6.412996356175426627e-09,3.168320716895323130e-08,7.687950720480785094e-09,3.112236868219042663e-08,2.160257750460914394e-08,1.307898944702401423e-08,1.539145877416103758e-08,1.207860211849265397e-08,6.652946638041612459e-09,2.475860583217581734e-08,3.766099432311875717e-09,2.956651279362176865e-08,1.009024064302366241e-08,1.925605275232555869e-08,1.122827786304014808e-08,4.686307786272436715e-09,1.162684881705899897e-08,2.231602813651534234e-08,1.394537818555363629e-09,5.606895214782525727e-08,6.338924549709190615e-07,4.656897942822979530e-07,1.023330582938797306e-06,7.284704679477727041e-07,1.618643779011108563e-07,9.286147815146250650e-07,3.155877834615239408e-07,4.758896068324247608e-07,3.776247297082591103e-07,7.069107255119888578e-07,3.557403829290706199e-07,4.954493419973005075e-07,4.770012651533761527e-07,2.510067247385450173e-07,1.140186896009254269e-07,4.776700990305471350e-08,2.211710814492562349e-08,9.481421869850237272e-09,9.628874586553592962e-09,6.768734017725819285e-09,7.860919915003705682e-09,4.479004722668378236e-09,5.314693130031855617e-09,1.089457968284079925e-09,1.719801301369727753e-09
6.280964767896594827e-16,2.873910442957594569e-09,2.692317366381757893e-06,9.704104741103947163e-06,9.525201676297001541e-06,9.258600584871601313e-06,9.936305104929488152e-06,9.738612789078615606e-06,1.152737695520045236e-05,1.345759847026783973e-05,1.226791027875151485e-05,1.079086632671533152e-05,8.917730156099423766e-06,8.331839126185514033e-06,8.598586646257899702e-06,9.247812158719170839e-06,9.297725227952469140e-06,9.000162208394613117e-06,7.997296961548272520e-06,6.880152795929461718e-06,6.538992693094769493e-06,7.209375780803384259e-06,7.692803592362906784e-06,8.191341294150333852e-06,7.866643500165082514e-06,7.026737876003608108e-06,6.313441645033890381e-06,6.227612630027579144e-06,6.537735771416919306e-06,7.039096090011298656e-06,7.180915417848154902e-06,6.644635050179203972e-06,5.914449502597562969e-06,3.500309276205371134e-06,6.112657047196989879e-06,7.455847025994444266e-06,6.425178980862256140e-06,8.395812074013520032e-06,5.737370429415022954e-06,4.987723514204844832e-06,4.614276804204564542e-06,2.987744892379851080e-06,5.597533345280680805e-06,4.752561835630331188e-06,6.932322776265209541e-06,1.700499342405237257e-05,1.097548374673351645e-05,1.501698716310784221e-05,7.006056875979993492e-06,1.265350238099927083e-05,3.263127155150868930e-06,5.187678198126377538e-06,3.250126383136375807e-06,3.163863993904669769e-06,3.518184485074016266e-06,5.673527539329370484e-06,4.359957074484555051e-06,6.474549991253297776e-06,4.220549271849449724e-06,1.745210056469659321e-06,7.020452699180168565e-07,2.938938337138097268e-07,2.017554692201883881e-07,7.449853711705145543e-08,9.644558218724341714e-08,7.647623334605668788e-08,7.736108642575345584e-08,7.998199436087816139e-08,3.905631373868345690e-08,8.527185002549231285e-08,5.438382544298292487e-08,9.066975081850614515e-08,8.583772626025165664e-08,7.827706838270387379e-08,7.313664696084742900e-08,6.895415083363332087e-08,7.101127152964181732e-08,8.301711318381421734e-08,4.350528470808967541e-08,5.166283045809905161e-08,4.853709256735783129e-08,3.556401395599095849e-08,5.204694630833728297e-08,2.281179156682355824e-08,4.823658628083649091e-08,3.753920552185263659e-08,2.826895695307030110e-08,6.065567248469960759e-08,6.995848593760456424e-07,2.292663339176215231e-07,3.910907935278373770e-07,1.771400945926870918e-07,7.710805505212192656e-08,4.455180828699667472e-07,4.843156631295642001e-08,9.092079977790490375e-08,9.103754905481764581e-08,1.845308759129693499e-07,9.882598561716804397e-08,5.299785144075030985e-08,2.070430156209113193e-07,5.781580014740939077e-08,2.004208177197597252e-08,2.003998211819180142e-08,5.493203225626075437e-09,2.093552442516966039e-09,3.153003635958384621e-09,1.797827664518081292e-09,9.588408955707450332e-10,8.821099961586753579e-10,7.780529553969017797e-10,1.679627409378880998e-10,2.332188608900054305e-10
9.829609829814078131e-16,2.808554500077775629e-09,2.335245198992197402e-06,1.090922069124644622e-05,2.315538040420506150e-05,2.697913987503852695e-05,2.387178574281278998e-05,2.442617187625728548e-05,2.218600457126740366e-05,1.994397462112829089e-05,2.144927384506445378e-05,2.095802665280643851e-05,2.041980769718065858e-05,1.966834497579839081e-05,1.790228270692750812e-05,1.672884354775305837e-05,1.635106127650942653e-05,1.568764491821639240e-05,1.567226354382000864e-05,1.555675771669484675e-05,1.515912390459561720e-05,1.484782478655688465e-05,1.435348804079694673e-05,1.370157497149193659e-05,1.366866763419238850e-05,1.382568007102236152e-05,1.407998024660628289e-05,1.373779105051653460e-05,1.330473696725675836e-05,1.250322384294122458e-05,1.195499044115422294e-05,1.156800681201275438e-05,1.187441375805065036e-05,1.599925963091664016e-05,9.030251931108068675e-06,1.054731910699047148e-05,9.474619218963198364e-06,8.043565685511566699e-06,9.564877473167143762e-06,1.116467865358572453e-05,1.219854948431020603e-05,1.367949971609050408e-05,1.149870149674825370e-05,1.094232720788568258e-05,8.661198990012053400e-06,1.125590006267884746e-05,5.902099655941128731e-05,9.855249118118081242e-06,1.854939182521775365e-05,8.215147317969240248e-07,2.298293475178070366e-05,6.150572062324499711e-06,2.229885285487398505e-05,7.245735105243511498e-06,1.441360473108943552e-05,6.506666522909654304e-06,8.659474588057491928e-06,7.980276677699293941e-06,6.669690719718346372e-06,2.633232725202105939e-06,9.216280716373148607e-08,4.618446496351680253e-07,3.697282480175090313e-08,2.431131065350200515e-07,1.928726334199382109e-07,1.759953107693945640e-07,2.469220419243356446e-07,1.420047937017443473e-07,1.911190707915011444e-07,1.019184097117431520e-07,1.696546405582921579e-07,1.346159166359939263e-07,1.628246764084906317e-07,1.357711880700662732e-07,1.618905400846415432e-07,1.481219271681766259e-07,1.700039433671918232e-07,1.114393768375521176e-07,1.010879842056056077e-07,1.172257597659154271e-07,1.065893613372281834e-07,1.092511325850864523e-07,8.310406940381653840e-08,8.849636401464522351e-08,6.812221897689596517e-08,7.396601375830869074e-08,6.960634379993280163e-08,4.755121452149069228e-08,1.607748004062159453e-06,1.446980263608566020e-06,1.394376596408619662e-07,9.739355988358511240e-09,1.148699091402249906e-08,5.030420169305216405e-08,2.047601270760424086e-07,6.903623273046832765e-08,2.844822688530257437e-07,1.729013234808007837e-07,5.562674232351128012e-08,8.198162504413630813e-08,2.721838754382588377e-08,5.021835836060972724e-09,2.396797427195451746e-08,3.757219868560923715e-09,4.400138475801895765e-09,6.884746106550210243e-10,3.325837660828057096e-10,1.996392828829129940e-09,6.262741436557917041e-10,2.069380222735617281e-10,8.464237644112415637e-10,5.589319007626158964e-10,4.592941027503627538e-10
